region,year,species_code,length,sex,abund
wgoa,2015,10200,17,3,13021
wgoa,2015,10200,18,0,22485
wgoa,2015,10200,18,1,7696
wgoa,2015,10200,18,2,14789
wgoa,2015,10200,19,0,70147
wgoa,2015,10200,19,1,14624
wgoa,2015,10200,19,2,34388
wgoa,2015,10200,19,3,21135
wgoa,2015,10200,20,0,43001
wgoa,2015,10200,20,1,27191
wgoa,2015,10200,20,3,15810
wgoa,2015,10200,21,0,30369
wgoa,2015,10200,21,1,5024
wgoa,2015,10200,21,2,25345
wgoa,2015,10200,22,0,65189
wgoa,2015,10200,22,1,42898
wgoa,2015,10200,22,2,22291
wgoa,2015,10200,23,0,97158
wgoa,2015,10200,23,1,71783
wgoa,2015,10200,23,2,25376
wgoa,2015,10200,24,0,189117
wgoa,2015,10200,24,1,120380
wgoa,2015,10200,24,2,68738
wgoa,2015,10200,25,0,234621
wgoa,2015,10200,25,1,84450
wgoa,2015,10200,25,2,150171
wgoa,2015,10200,26,0,354419
wgoa,2015,10200,26,1,146778
wgoa,2015,10200,26,2,207640
wgoa,2015,10200,27,0,518834
wgoa,2015,10200,27,1,229763
wgoa,2015,10200,27,2,289071
wgoa,2015,10200,28,0,795597
wgoa,2015,10200,28,1,335737
wgoa,2015,10200,28,2,459859
wgoa,2015,10200,29,0,680821
wgoa,2015,10200,29,1,290911
wgoa,2015,10200,29,2,389909
wgoa,2015,10200,30,0,1121272
wgoa,2015,10200,30,1,447258
wgoa,2015,10200,30,2,674014
wgoa,2015,10200,31,0,1373937
wgoa,2015,10200,31,1,557605
wgoa,2015,10200,31,2,816332
wgoa,2015,10200,32,0,1532459
wgoa,2015,10200,32,1,690803
wgoa,2015,10200,32,2,841656
wgoa,2015,10200,33,0,1484881
wgoa,2015,10200,33,1,722145
wgoa,2015,10200,33,2,762736
wgoa,2015,10200,34,0,1760145
wgoa,2015,10200,34,1,822846
wgoa,2015,10200,34,2,937299
wgoa,2015,10200,35,0,1151394
wgoa,2015,10200,35,1,526355
wgoa,2015,10200,35,2,625037
wgoa,2015,10200,36,0,1287873
wgoa,2015,10200,36,1,494923
wgoa,2015,10200,36,2,792951
wgoa,2015,10200,37,0,1080023
wgoa,2015,10200,37,1,492381
wgoa,2015,10200,37,2,587643
wgoa,2015,10200,38,0,1062825
wgoa,2015,10200,38,1,801936
wgoa,2015,10200,38,2,260888
wgoa,2015,10200,39,0,1455531
wgoa,2015,10200,39,1,946406
wgoa,2015,10200,39,2,509125
wgoa,2015,10200,40,0,1670480
wgoa,2015,10200,40,1,1070431
wgoa,2015,10200,40,2,600050
wgoa,2015,10200,41,0,1968269
wgoa,2015,10200,41,1,1309388
wgoa,2015,10200,41,2,658880
wgoa,2015,10200,42,0,1986927
wgoa,2015,10200,42,1,1028576
wgoa,2015,10200,42,2,958350
wgoa,2015,10200,43,0,1939747
wgoa,2015,10200,43,1,930676
wgoa,2015,10200,43,2,1009070
wgoa,2015,10200,44,0,1490838
wgoa,2015,10200,44,1,572779
wgoa,2015,10200,44,2,918059
wgoa,2015,10200,45,0,1373503
wgoa,2015,10200,45,1,468480
wgoa,2015,10200,45,2,905024
wgoa,2015,10200,46,0,1080058
wgoa,2015,10200,46,1,187409
wgoa,2015,10200,46,2,892649
wgoa,2015,10200,47,0,1184155
wgoa,2015,10200,47,1,117886
wgoa,2015,10200,47,2,1066269
wgoa,2015,10200,48,0,923766
wgoa,2015,10200,48,1,26442
wgoa,2015,10200,48,2,897324
wgoa,2015,10200,49,0,951393
wgoa,2015,10200,49,1,73728
wgoa,2015,10200,49,2,877664
wgoa,2015,10200,50,0,733538
wgoa,2015,10200,50,1,8539
wgoa,2015,10200,50,2,725000
wgoa,2015,10200,51,0,608375
wgoa,2015,10200,51,1,4683
wgoa,2015,10200,51,2,603692
wgoa,2015,10200,52,0,307465
wgoa,2015,10200,52,2,307465
wgoa,2015,10200,53,0,233985
wgoa,2015,10200,53,2,233985
wgoa,2015,10200,54,0,166884
wgoa,2015,10200,54,2,166884
wgoa,2015,10200,55,0,115052
wgoa,2015,10200,55,2,115052
wgoa,2015,10200,56,0,58340
wgoa,2015,10200,56,2,58340
wgoa,2015,10200,57,0,15810
wgoa,2015,10200,57,2,15810
wgoa,2015,10200,58,0,18720
wgoa,2015,10200,58,2,18720
wgoa,2015,10200,59,0,35019
wgoa,2015,10200,59,1,13679
wgoa,2015,10200,59,2,21340
wgoa,2015,10200,60,0,22926
wgoa,2015,10200,60,2,22926
wgoa,2015,10200,61,0,26035
wgoa,2015,10200,61,2,26035
wgoa,2015,10200,80,0,12944
wgoa,2015,10200,80,2,12944
wgoa,2015,10261,6,0,75359
wgoa,2015,10261,6,2,75359
wgoa,2015,10261,9,0,75359
wgoa,2015,10261,9,2,75359
wgoa,2015,10261,10,0,7693
wgoa,2015,10261,10,1,7693
wgoa,2015,10261,11,0,40793
wgoa,2015,10261,11,1,12943
wgoa,2015,10261,11,2,27850
wgoa,2015,10261,12,0,144244
wgoa,2015,10261,12,1,75359
wgoa,2015,10261,12,2,44440
wgoa,2015,10261,12,3,24445
wgoa,2015,10261,13,0,360255
wgoa,2015,10261,13,1,213382
wgoa,2015,10261,13,2,146873
wgoa,2015,10261,14,0,560607
wgoa,2015,10261,14,1,249084
wgoa,2015,10261,14,2,311524
wgoa,2015,10261,15,0,588578
wgoa,2015,10261,15,1,288202
wgoa,2015,10261,15,2,275930
wgoa,2015,10261,15,3,24445
wgoa,2015,10261,16,0,1067852
wgoa,2015,10261,16,1,473879
wgoa,2015,10261,16,2,593974
wgoa,2015,10261,17,0,1671512
wgoa,2015,10261,17,1,817711
wgoa,2015,10261,17,2,853800
wgoa,2015,10261,18,0,3112158
wgoa,2015,10261,18,1,1101144
wgoa,2015,10261,18,2,2011014
wgoa,2015,10261,19,0,3097122
wgoa,2015,10261,19,1,1351464
wgoa,2015,10261,19,2,1745658
wgoa,2015,10261,20,0,3581004
wgoa,2015,10261,20,1,1119273
wgoa,2015,10261,20,2,2461731
wgoa,2015,10261,21,0,3527587
wgoa,2015,10261,21,1,1490613
wgoa,2015,10261,21,2,2036974
wgoa,2015,10261,22,0,3701359
wgoa,2015,10261,22,1,1804519
wgoa,2015,10261,22,2,1896840
wgoa,2015,10261,23,0,3318383
wgoa,2015,10261,23,1,1580005
wgoa,2015,10261,23,2,1738376
wgoa,2015,10261,24,0,2540553
wgoa,2015,10261,24,1,1246954
wgoa,2015,10261,24,2,1293600
wgoa,2015,10261,25,0,2581748
wgoa,2015,10261,25,1,1312074
wgoa,2015,10261,25,2,1269672
wgoa,2015,10261,26,0,2618842
wgoa,2015,10261,26,1,1678034
wgoa,2015,10261,26,2,940806
wgoa,2015,10261,27,0,3089449
wgoa,2015,10261,27,1,1986299
wgoa,2015,10261,27,2,1103151
wgoa,2015,10261,28,0,3603725
wgoa,2015,10261,28,1,2421033
wgoa,2015,10261,28,2,1182692
wgoa,2015,10261,29,0,3961836
wgoa,2015,10261,29,1,3060910
wgoa,2015,10261,29,2,900927
wgoa,2015,10261,30,0,5712192
wgoa,2015,10261,30,1,4363394
wgoa,2015,10261,30,2,1348798
wgoa,2015,10261,31,0,4776841
wgoa,2015,10261,31,1,3432017
wgoa,2015,10261,31,2,1344824
wgoa,2015,10261,32,0,3575873
wgoa,2015,10261,32,1,1750858
wgoa,2015,10261,32,2,1825015
wgoa,2015,10261,33,0,3101881
wgoa,2015,10261,33,1,1261384
wgoa,2015,10261,33,2,1840496
wgoa,2015,10261,34,0,3117928
wgoa,2015,10261,34,1,1103313
wgoa,2015,10261,34,2,2014613
wgoa,2015,10261,35,0,2976483
wgoa,2015,10261,35,1,457443
wgoa,2015,10261,35,2,2519040
wgoa,2015,10261,36,0,2767896
wgoa,2015,10261,36,1,267541
wgoa,2015,10261,36,2,2500354
wgoa,2015,10261,37,0,2998328
wgoa,2015,10261,37,1,111852
wgoa,2015,10261,37,2,2886475
wgoa,2015,10261,38,0,2556855
wgoa,2015,10261,38,1,164235
wgoa,2015,10261,38,2,2392621
wgoa,2015,10261,39,0,2143741
wgoa,2015,10261,39,1,39703
wgoa,2015,10261,39,2,2104038
wgoa,2015,10261,40,0,1434345
wgoa,2015,10261,40,2,1434345
wgoa,2015,10261,41,0,1237526
wgoa,2015,10261,41,1,19666
wgoa,2015,10261,41,2,1217860
wgoa,2015,10261,42,0,649832
wgoa,2015,10261,42,2,649832
wgoa,2015,10261,43,0,602342
wgoa,2015,10261,43,2,602342
wgoa,2015,10261,44,0,361319
wgoa,2015,10261,44,2,361319
wgoa,2015,10261,45,0,133213
wgoa,2015,10261,45,2,133213
wgoa,2015,10261,46,0,250336
wgoa,2015,10261,46,2,250336
wgoa,2015,10261,47,0,44014
wgoa,2015,10261,47,2,44014
wgoa,2015,10261,48,0,41267
wgoa,2015,10261,48,2,41267
wgoa,2015,10261,49,0,56630
wgoa,2015,10261,49,2,56630
wgoa,2015,10261,50,0,28206
wgoa,2015,10261,50,2,28206
wgoa,2015,10261,52,0,25126
wgoa,2015,10261,52,2,25126
wgoa,2015,10262,7,0,20312
wgoa,2015,10262,7,2,20312
wgoa,2015,10262,13,0,14541
wgoa,2015,10262,13,1,14541
wgoa,2015,10262,14,0,115718
wgoa,2015,10262,14,1,44757
wgoa,2015,10262,14,2,70960
wgoa,2015,10262,15,0,122700
wgoa,2015,10262,15,1,113959
wgoa,2015,10262,15,3,8741
wgoa,2015,10262,16,0,149649
wgoa,2015,10262,16,1,91398
wgoa,2015,10262,16,2,58250
wgoa,2015,10262,17,0,257838
wgoa,2015,10262,17,1,122630
wgoa,2015,10262,17,2,135208
wgoa,2015,10262,18,0,252877
wgoa,2015,10262,18,1,104852
wgoa,2015,10262,18,2,148026
wgoa,2015,10262,19,0,239058
wgoa,2015,10262,19,1,166457
wgoa,2015,10262,19,2,72601
wgoa,2015,10262,20,0,543666
wgoa,2015,10262,20,1,298127
wgoa,2015,10262,20,2,245540
wgoa,2015,10262,21,0,652512
wgoa,2015,10262,21,1,303473
wgoa,2015,10262,21,2,349040
wgoa,2015,10262,22,0,656865
wgoa,2015,10262,22,1,248223
wgoa,2015,10262,22,2,408642
wgoa,2015,10262,23,0,903516
wgoa,2015,10262,23,1,460439
wgoa,2015,10262,23,2,443077
wgoa,2015,10262,24,0,831066
wgoa,2015,10262,24,1,474573
wgoa,2015,10262,24,2,356490
wgoa,2015,10262,25,0,1243168
wgoa,2015,10262,25,1,754978
wgoa,2015,10262,25,2,488191
wgoa,2015,10262,26,0,1538538
wgoa,2015,10262,26,1,939829
wgoa,2015,10262,26,2,598708
wgoa,2015,10262,27,0,1335150
wgoa,2015,10262,27,1,701397
wgoa,2015,10262,27,2,633754
wgoa,2015,10262,28,0,1678884
wgoa,2015,10262,28,1,978008
wgoa,2015,10262,28,2,700876
wgoa,2015,10262,29,0,1830996
wgoa,2015,10262,29,1,1103995
wgoa,2015,10262,29,2,727001
wgoa,2015,10262,30,0,1748462
wgoa,2015,10262,30,1,953054
wgoa,2015,10262,30,2,795406
wgoa,2015,10262,31,0,2521175
wgoa,2015,10262,31,1,1722884
wgoa,2015,10262,31,2,798292
wgoa,2015,10262,32,0,2737142
wgoa,2015,10262,32,1,1930813
wgoa,2015,10262,32,2,806330
wgoa,2015,10262,33,0,3463793
wgoa,2015,10262,33,1,2338377
wgoa,2015,10262,33,2,1125414
wgoa,2015,10262,34,0,3745290
wgoa,2015,10262,34,1,2540603
wgoa,2015,10262,34,2,1204686
wgoa,2015,10262,35,0,4739632
wgoa,2015,10262,35,1,2651561
wgoa,2015,10262,35,2,2088072
wgoa,2015,10262,36,0,4378698
wgoa,2015,10262,36,1,1630132
wgoa,2015,10262,36,2,2748566
wgoa,2015,10262,37,0,4877537
wgoa,2015,10262,37,1,1301522
wgoa,2015,10262,37,2,3576016
wgoa,2015,10262,38,0,5170614
wgoa,2015,10262,38,1,664473
wgoa,2015,10262,38,2,4506140
wgoa,2015,10262,39,0,6078765
wgoa,2015,10262,39,1,363627
wgoa,2015,10262,39,2,5715136
wgoa,2015,10262,40,0,7600969
wgoa,2015,10262,40,1,196477
wgoa,2015,10262,40,2,7404493
wgoa,2015,10262,41,0,7107289
wgoa,2015,10262,41,1,84305
wgoa,2015,10262,41,2,7022983
wgoa,2015,10262,42,0,5975450
wgoa,2015,10262,42,2,5975450
wgoa,2015,10262,43,0,6211399
wgoa,2015,10262,43,2,6211399
wgoa,2015,10262,44,0,3504164
wgoa,2015,10262,44,2,3504164
wgoa,2015,10262,45,0,3009379
wgoa,2015,10262,45,2,3009379
wgoa,2015,10262,46,0,2405680
wgoa,2015,10262,46,2,2405680
wgoa,2015,10262,47,0,1353729
wgoa,2015,10262,47,2,1353729
wgoa,2015,10262,48,0,783444
wgoa,2015,10262,48,2,783444
wgoa,2015,10262,49,0,315506
wgoa,2015,10262,49,2,315506
wgoa,2015,10262,50,0,220749
wgoa,2015,10262,50,2,220749
wgoa,2015,10262,51,0,76640
wgoa,2015,10262,51,2,76640
wgoa,2015,10262,53,0,25126
wgoa,2015,10262,53,2,25126
wgoa,2015,20510,25,0,32291
wgoa,2015,20510,25,2,17356
wgoa,2015,20510,25,3,14935
wgoa,2015,20510,26,0,80461
wgoa,2015,20510,26,1,63105
wgoa,2015,20510,26,2,17356
wgoa,2015,20510,27,0,256937
wgoa,2015,20510,27,1,85354
wgoa,2015,20510,27,2,122093
wgoa,2015,20510,27,3,49491
wgoa,2015,20510,28,0,376203
wgoa,2015,20510,28,1,191079
wgoa,2015,20510,28,2,108855
wgoa,2015,20510,28,3,76269
wgoa,2015,20510,29,0,223216
wgoa,2015,20510,29,1,113748
wgoa,2015,20510,29,2,94534
wgoa,2015,20510,29,3,14935
wgoa,2015,20510,30,0,477393
wgoa,2015,20510,30,1,191002
wgoa,2015,20510,30,2,202345
wgoa,2015,20510,30,3,84046
wgoa,2015,20510,31,0,798761
wgoa,2015,20510,31,1,324622
wgoa,2015,20510,31,2,260755
wgoa,2015,20510,31,3,213384
wgoa,2015,20510,32,0,1934393
wgoa,2015,20510,32,1,863034
wgoa,2015,20510,32,2,612993
wgoa,2015,20510,32,3,458365
wgoa,2015,20510,33,0,2525484
wgoa,2015,20510,33,1,676101
wgoa,2015,20510,33,2,1004369
wgoa,2015,20510,33,3,845016
wgoa,2015,20510,34,0,3159935
wgoa,2015,20510,34,1,1093452
wgoa,2015,20510,34,2,648566
wgoa,2015,20510,34,3,1417917
wgoa,2015,20510,35,0,3361322
wgoa,2015,20510,35,1,969314
wgoa,2015,20510,35,2,1031358
wgoa,2015,20510,35,3,1360649
wgoa,2015,20510,36,0,2171620
wgoa,2015,20510,36,1,591127
wgoa,2015,20510,36,2,815811
wgoa,2015,20510,36,3,764681
wgoa,2015,20510,37,0,1036963
wgoa,2015,20510,37,1,536987
wgoa,2015,20510,37,2,328305
wgoa,2015,20510,37,3,171671
wgoa,2015,20510,38,0,784567
wgoa,2015,20510,38,1,351555
wgoa,2015,20510,38,2,280962
wgoa,2015,20510,38,3,152050
wgoa,2015,20510,39,0,295591
wgoa,2015,20510,39,1,155541
wgoa,2015,20510,39,2,125115
wgoa,2015,20510,39,3,14935
wgoa,2015,20510,40,0,152132
wgoa,2015,20510,40,1,105505
wgoa,2015,20510,40,2,46627
wgoa,2015,20510,41,0,73919
wgoa,2015,20510,41,1,52580
wgoa,2015,20510,41,2,21340
wgoa,2015,20510,44,0,13547
wgoa,2015,20510,44,1,13547
wgoa,2015,20510,45,0,55395
wgoa,2015,20510,45,1,31248
wgoa,2015,20510,45,2,24147
wgoa,2015,20510,46,0,75833
wgoa,2015,20510,46,1,57818
wgoa,2015,20510,46,2,18015
wgoa,2015,20510,47,0,136097
wgoa,2015,20510,47,1,103603
wgoa,2015,20510,47,2,32494
wgoa,2015,20510,48,0,163471
wgoa,2015,20510,48,1,108536
wgoa,2015,20510,48,2,54934
wgoa,2015,20510,49,0,242255
wgoa,2015,20510,49,1,149121
wgoa,2015,20510,49,2,93135
wgoa,2015,20510,50,0,162853
wgoa,2015,20510,50,1,139450
wgoa,2015,20510,50,2,23403
wgoa,2015,20510,51,0,134571
wgoa,2015,20510,51,1,58430
wgoa,2015,20510,51,2,76141
wgoa,2015,20510,52,0,133605
wgoa,2015,20510,52,1,93389
wgoa,2015,20510,52,2,40215
wgoa,2015,20510,53,0,112734
wgoa,2015,20510,53,1,75225
wgoa,2015,20510,53,2,37508
wgoa,2015,20510,54,0,106506
wgoa,2015,20510,54,1,51453
wgoa,2015,20510,54,2,55053
wgoa,2015,20510,55,0,97887
wgoa,2015,20510,55,1,41166
wgoa,2015,20510,55,2,56721
wgoa,2015,20510,56,0,89942
wgoa,2015,20510,56,1,61660
wgoa,2015,20510,56,2,28282
wgoa,2015,20510,57,0,62441
wgoa,2015,20510,57,1,26051
wgoa,2015,20510,57,2,36390
wgoa,2015,20510,58,0,72450
wgoa,2015,20510,58,1,62615
wgoa,2015,20510,58,2,9835
wgoa,2015,20510,59,0,25582
wgoa,2015,20510,59,1,5047
wgoa,2015,20510,59,2,20535
wgoa,2015,20510,60,0,82915
wgoa,2015,20510,60,1,53017
wgoa,2015,20510,60,2,29898
wgoa,2015,20510,61,0,41897
wgoa,2015,20510,61,1,21362
wgoa,2015,20510,61,2,20535
wgoa,2015,20510,62,0,56383
wgoa,2015,20510,62,1,30976
wgoa,2015,20510,62,2,25407
wgoa,2015,20510,63,0,35417
wgoa,2015,20510,63,1,15488
wgoa,2015,20510,63,2,19929
wgoa,2015,20510,64,0,51832
wgoa,2015,20510,64,1,16315
wgoa,2015,20510,64,2,35517
wgoa,2015,20510,65,0,20177
wgoa,2015,20510,65,2,20177
wgoa,2015,20510,66,0,48678
wgoa,2015,20510,66,1,43989
wgoa,2015,20510,66,2,4689
wgoa,2015,20510,67,0,50168
wgoa,2015,20510,67,1,34680
wgoa,2015,20510,67,2,15488
wgoa,2015,20510,68,0,39369
wgoa,2015,20510,68,2,39369
wgoa,2015,20510,69,0,71723
wgoa,2015,20510,69,2,71723
wgoa,2015,20510,70,0,75024
wgoa,2015,20510,70,1,65189
wgoa,2015,20510,70,2,9835
wgoa,2015,20510,71,0,56432
wgoa,2015,20510,71,1,51743
wgoa,2015,20510,71,2,4689
wgoa,2015,20510,72,0,15488
wgoa,2015,20510,72,1,15488
wgoa,2015,20510,74,0,15488
wgoa,2015,20510,74,1,15488
wgoa,2015,20510,75,0,34680
wgoa,2015,20510,75,2,34680
wgoa,2015,20510,77,0,34680
wgoa,2015,20510,77,1,34680
wgoa,2015,20510,79,0,15488
wgoa,2015,20510,79,2,15488
wgoa,2015,20510,83,0,15488
wgoa,2015,20510,83,2,15488
wgoa,2015,20510,84,0,28501
wgoa,2015,20510,84,2,28501
wgoa,2015,20510,85,0,28501
wgoa,2015,20510,85,2,28501
wgoa,2015,20510,91,0,4689
wgoa,2015,20510,91,2,4689
wgoa,2015,21720,12,0,20312
wgoa,2015,21720,12,2,20312
wgoa,2015,21720,13,0,46713
wgoa,2015,21720,13,1,14811
wgoa,2015,21720,13,2,18032
wgoa,2015,21720,13,3,13870
wgoa,2015,21720,14,0,174751
wgoa,2015,21720,14,1,55478
wgoa,2015,21720,14,2,105403
wgoa,2015,21720,14,3,13870
wgoa,2015,21720,15,0,424370
wgoa,2015,21720,15,1,270863
wgoa,2015,21720,15,2,153507
wgoa,2015,21720,16,0,713371
wgoa,2015,21720,16,1,340172
wgoa,2015,21720,16,2,359329
wgoa,2015,21720,16,3,13870
wgoa,2015,21720,17,0,951112
wgoa,2015,21720,17,1,491739
wgoa,2015,21720,17,2,459373
wgoa,2015,21720,18,0,782030
wgoa,2015,21720,18,1,389572
wgoa,2015,21720,18,2,377892
wgoa,2015,21720,18,3,14567
wgoa,2015,21720,19,0,878981
wgoa,2015,21720,19,1,449746
wgoa,2015,21720,19,2,429235
wgoa,2015,21720,20,0,937296
wgoa,2015,21720,20,1,442160
wgoa,2015,21720,20,2,495137
wgoa,2015,21720,21,0,625224
wgoa,2015,21720,21,1,364516
wgoa,2015,21720,21,2,260708
wgoa,2015,21720,22,0,555924
wgoa,2015,21720,22,1,282749
wgoa,2015,21720,22,2,273176
wgoa,2015,21720,23,0,414207
wgoa,2015,21720,23,1,112194
wgoa,2015,21720,23,2,302013
wgoa,2015,21720,24,0,491510
wgoa,2015,21720,24,1,222598
wgoa,2015,21720,24,2,268911
wgoa,2015,21720,25,0,404918
wgoa,2015,21720,25,1,101229
wgoa,2015,21720,25,2,303689
wgoa,2015,21720,26,0,312332
wgoa,2015,21720,26,1,207471
wgoa,2015,21720,26,2,104861
wgoa,2015,21720,27,0,325171
wgoa,2015,21720,27,1,258472
wgoa,2015,21720,27,2,66700
wgoa,2015,21720,28,0,106579
wgoa,2015,21720,28,1,11481
wgoa,2015,21720,28,2,95098
wgoa,2015,21720,29,0,171119
wgoa,2015,21720,29,1,103863
wgoa,2015,21720,29,2,67256
wgoa,2015,21720,30,0,68584
wgoa,2015,21720,30,1,11481
wgoa,2015,21720,30,2,57103
wgoa,2015,21720,31,0,177499
wgoa,2015,21720,31,1,128577
wgoa,2015,21720,31,2,48921
wgoa,2015,21720,32,0,260163
wgoa,2015,21720,32,1,100776
wgoa,2015,21720,32,2,159387
wgoa,2015,21720,33,0,282423
wgoa,2015,21720,33,1,163726
wgoa,2015,21720,33,2,118699
wgoa,2015,21720,34,0,775559
wgoa,2015,21720,34,1,440352
wgoa,2015,21720,34,2,335207
wgoa,2015,21720,35,0,1828738
wgoa,2015,21720,35,1,1107292
wgoa,2015,21720,35,2,721447
wgoa,2015,21720,36,0,1656832
wgoa,2015,21720,36,1,964912
wgoa,2015,21720,36,2,691918
wgoa,2015,21720,37,0,3346589
wgoa,2015,21720,37,1,1516695
wgoa,2015,21720,37,2,1829894
wgoa,2015,21720,38,0,3737373
wgoa,2015,21720,38,1,1883115
wgoa,2015,21720,38,2,1854258
wgoa,2015,21720,39,0,3792158
wgoa,2015,21720,39,1,1949280
wgoa,2015,21720,39,2,1842878
wgoa,2015,21720,40,0,3125271
wgoa,2015,21720,40,1,1358413
wgoa,2015,21720,40,2,1766856
wgoa,2015,21720,41,0,2742663
wgoa,2015,21720,41,1,1385920
wgoa,2015,21720,41,2,1356742
wgoa,2015,21720,42,0,1973087
wgoa,2015,21720,42,1,1022783
wgoa,2015,21720,42,2,950307
wgoa,2015,21720,43,0,1977811
wgoa,2015,21720,43,1,1170084
wgoa,2015,21720,43,2,807723
wgoa,2015,21720,44,0,1819273
wgoa,2015,21720,44,1,765158
wgoa,2015,21720,44,2,1054115
wgoa,2015,21720,45,0,2144354
wgoa,2015,21720,45,1,1017378
wgoa,2015,21720,45,2,1126976
wgoa,2015,21720,46,0,2968427
wgoa,2015,21720,46,1,1457287
wgoa,2015,21720,46,2,1511140
wgoa,2015,21720,47,0,2809773
wgoa,2015,21720,47,1,1588543
wgoa,2015,21720,47,2,1221229
wgoa,2015,21720,48,0,2786496
wgoa,2015,21720,48,1,1512256
wgoa,2015,21720,48,2,1274242
wgoa,2015,21720,49,0,3578050
wgoa,2015,21720,49,1,1973650
wgoa,2015,21720,49,2,1604399
wgoa,2015,21720,50,0,3161503
wgoa,2015,21720,50,1,1576939
wgoa,2015,21720,50,2,1584565
wgoa,2015,21720,51,0,3630483
wgoa,2015,21720,51,1,1938043
wgoa,2015,21720,51,2,1692441
wgoa,2015,21720,52,0,3224839
wgoa,2015,21720,52,1,1566024
wgoa,2015,21720,52,2,1658813
wgoa,2015,21720,53,0,2959993
wgoa,2015,21720,53,1,1416054
wgoa,2015,21720,53,2,1543940
wgoa,2015,21720,54,0,2469854
wgoa,2015,21720,54,1,1048132
wgoa,2015,21720,54,2,1421721
wgoa,2015,21720,55,0,2545598
wgoa,2015,21720,55,1,1227562
wgoa,2015,21720,55,2,1318037
wgoa,2015,21720,56,0,1757320
wgoa,2015,21720,56,1,1022789
wgoa,2015,21720,56,2,734530
wgoa,2015,21720,57,0,1668345
wgoa,2015,21720,57,1,862555
wgoa,2015,21720,57,2,805790
wgoa,2015,21720,58,0,1370948
wgoa,2015,21720,58,1,555600
wgoa,2015,21720,58,2,815349
wgoa,2015,21720,59,0,1425956
wgoa,2015,21720,59,1,689382
wgoa,2015,21720,59,2,736574
wgoa,2015,21720,60,0,851138
wgoa,2015,21720,60,1,384801
wgoa,2015,21720,60,2,466337
wgoa,2015,21720,61,0,974386
wgoa,2015,21720,61,1,508198
wgoa,2015,21720,61,2,466190
wgoa,2015,21720,62,0,722722
wgoa,2015,21720,62,1,326064
wgoa,2015,21720,62,2,396658
wgoa,2015,21720,63,0,843960
wgoa,2015,21720,63,1,302930
wgoa,2015,21720,63,2,541031
wgoa,2015,21720,64,0,677294
wgoa,2015,21720,64,1,272457
wgoa,2015,21720,64,2,404837
wgoa,2015,21720,65,0,711334
wgoa,2015,21720,65,1,294190
wgoa,2015,21720,65,2,417143
wgoa,2015,21720,66,0,554828
wgoa,2015,21720,66,1,254681
wgoa,2015,21720,66,2,300144
wgoa,2015,21720,67,0,651525
wgoa,2015,21720,67,1,376105
wgoa,2015,21720,67,2,275421
wgoa,2015,21720,68,0,580565
wgoa,2015,21720,68,1,237240
wgoa,2015,21720,68,2,343324
wgoa,2015,21720,69,0,378623
wgoa,2015,21720,69,1,191718
wgoa,2015,21720,69,2,186905
wgoa,2015,21720,70,0,255628
wgoa,2015,21720,70,1,165471
wgoa,2015,21720,70,2,90159
wgoa,2015,21720,71,0,286146
wgoa,2015,21720,71,1,56233
wgoa,2015,21720,71,2,229913
wgoa,2015,21720,72,0,441871
wgoa,2015,21720,72,1,204868
wgoa,2015,21720,72,2,237003
wgoa,2015,21720,73,0,336147
wgoa,2015,21720,73,1,145823
wgoa,2015,21720,73,2,190323
wgoa,2015,21720,74,0,362248
wgoa,2015,21720,74,1,47023
wgoa,2015,21720,74,2,315224
wgoa,2015,21720,75,0,194922
wgoa,2015,21720,75,1,8464
wgoa,2015,21720,75,2,186458
wgoa,2015,21720,76,0,84892
wgoa,2015,21720,76,1,7994
wgoa,2015,21720,76,2,76898
wgoa,2015,21720,77,0,76296
wgoa,2015,21720,77,1,17579
wgoa,2015,21720,77,2,58717
wgoa,2015,21720,78,0,32185
wgoa,2015,21720,78,2,32185
wgoa,2015,21720,79,0,21750
wgoa,2015,21720,79,1,13529
wgoa,2015,21720,79,2,8221
wgoa,2015,21720,80,0,23208
wgoa,2015,21720,80,2,23208
wgoa,2015,21720,83,0,13529
wgoa,2015,21720,83,2,13529
wgoa,2015,21720,84,0,14935
wgoa,2015,21720,84,2,14935
wgoa,2015,21720,85,0,23208
wgoa,2015,21720,85,2,23208
wgoa,2015,21720,89,0,6961
wgoa,2015,21720,89,1,6961
wgoa,2015,21720,90,0,26478
wgoa,2015,21720,90,2,26478
wgoa,2015,21720,92,0,8221
wgoa,2015,21720,92,2,8221
wgoa,2015,21740,4,0,171972
wgoa,2015,21740,4,2,171972
wgoa,2015,21740,11,0,83327
wgoa,2015,21740,11,3,83327
wgoa,2015,21740,12,0,280166
wgoa,2015,21740,12,1,31331
wgoa,2015,21740,12,2,15246
wgoa,2015,21740,12,3,233589
wgoa,2015,21740,13,0,820176
wgoa,2015,21740,13,1,169892
wgoa,2015,21740,13,2,262939
wgoa,2015,21740,13,3,387345
wgoa,2015,21740,14,0,1522329
wgoa,2015,21740,14,1,593343
wgoa,2015,21740,14,2,738737
wgoa,2015,21740,14,3,190250
wgoa,2015,21740,15,0,1941115
wgoa,2015,21740,15,1,821143
wgoa,2015,21740,15,2,972285
wgoa,2015,21740,15,3,147686
wgoa,2015,21740,16,0,3447308
wgoa,2015,21740,16,1,2523632
wgoa,2015,21740,16,2,835400
wgoa,2015,21740,16,3,88276
wgoa,2015,21740,17,0,2877232
wgoa,2015,21740,17,1,1264513
